,YEAR,SAMPLE,SERIAL,HHWT,CLUSTER,STATEFIP,GQ,PERNUM,PERWT,SEX,AGE,RACE,RACED,HISPAN,HISPAND,BPL,BPLD,NATIVITY,CITIZEN,YRSUSA2,LANGUAGE,LANGUAGED,SPEAKENG,RACESING,RACESINGD,OCC1950,IND1950,OCCSCORE,HISTID
2864693,1930,193004,3021242,1.0,,8,1,1,1.0,1,63,1,100,0,0,414,41400,5,2.0,5.0,1.0,100.0,2.0,1.0,10.0,541,506,46,2FFAE270-77B6-40C1-A726-E91241B6B50F
3483105,1930,193004,3192694,1.0,,8,1,3,1.0,2,20,1,100,0,0,8,800,2,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,C70E64B7-B598-4B9A-9285-DF564C0F6287
1113534,1910,191004,1620918,1.0,,8,1,3,1.0,1,10,1,100,0,0,29,2900,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,999,0,0,7AA1C2D7-039C-419A-B1F4-D3CE35119CBE
1783828,1920,192003,2087922,1.0,,8,1,2,1.0,2,24,1,100,0,0,8,800,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,52FE099C-823B-4C77-BE8A-1FA4910C1EB1
2484763,1920,192003,2286606,1.0,,8,1,5,1.0,2,1,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,0E5A4C8F-A6E9-4701-914C-C3AB46DB0667
2092223,1920,192003,2186766,1.0,,8,1,1,1.0,1,67,1,100,0,0,35,3500,1,0.0,0.0,,,2.0,1.0,10.0,100,105,14,41107E88-EEF0-4D05-8239-B151C70BC897
1800082,1920,192003,2092775,1.0,,8,1,2,1.0,2,24,1,100,0,0,31,3100,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,E2E3C0AB-B9E7-4EBE-9331-4D7DEDEFED3B
2236938,1920,192003,2222337,1.0,,8,1,3,1.0,2,8,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,12AFFC58-922A-4930-A747-856083182BDD
4066958,1940,194002,3907082,1.0,,8,1,2,1.0,1,6,1,100,0,0,31,3100,0,0.0,,,,,,,999,0,0,E7BF5CFB-60B6-42C2-9A14-EF77249EA034
719060,1900,190004,1183076,1.0,,8,4,1,1.0,1,23,1,100,0,0,401,40100,5,3.0,1.0,,,2.0,1.0,10.0,650,206,24,15F92FBA-1616-4B71-AEC0-898F934EC768
843090,1910,191004,1548751,1.0,,8,1,3,1.0,1,4,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,0A4CFE38-517C-4D26-8186-3E9FD4E851BC
3897686,1940,194002,3859377,1.0,,8,1,1,1.0,2,46,1,100,0,0,48,4800,0,0.0,,,,,,,690,448,23,255D296A-E993-49F1-9EC3-A98AFA4945E1
4578716,1940,194002,4066621,1.0,,8,1,2,1.0,2,42,1,100,0,0,48,4800,0,0.0,,,,,,,999,0,0,17CD667F-AC22-45BB-AAC1-2A40466137E0
2103132,1920,192003,2189318,1.0,,8,1,1,1.0,2,65,1,100,0,0,414,41400,5,2.0,4.0,,,2.0,1.0,10.0,999,0,0,902C580C-9D01-4F84-B3A0-4C8B44AA4541
3117263,1930,193004,3096800,1.0,,8,1,2,1.0,2,65,1,100,0,0,20,2000,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,555,409,25,29B610FC-FB28-42FA-A1C5-D22DD420CA88
2087555,1920,192003,2185742,1.0,,8,1,4,1.0,1,21,1,100,0,0,8,800,4,0.0,0.0,,,2.0,1.0,10.0,490,636,24,BFFFB6BE-9956-4AC2-950F-85B74BBB8BBF
385919,1900,190004,1101276,1.0,,8,1,1,1.0,1,20,1,100,0,0,465,46500,5,0.0,2.0,,,2.0,1.0,10.0,100,105,14,F3A042E9-CF07-41EA-A5C4-5198A9889522
4628612,1940,194002,4087860,1.0,,8,1,1,1.0,1,40,1,100,1,100,35,3500,0,0.0,,,,,,,999,0,0,67EDD5EE-1292-4636-9FE9-A787C2075080
69633,1880,188003,631056,1.0,,8,2,4,1.0,1,28,1,100,0,0,17,1700,1,,,,,,1.0,10.0,512,459,36,491e089a-82ac-4418-955f-31ebaa17e56e
3472735,1930,193004,3190334,1.0,,8,1,4,1.0,1,13,1,100,0,0,31,3100,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,D234CBCB-54C3-4BD3-83E2-7481E0F269F2
343766,1900,190004,1091285,1.0,,8,1,5,1.0,2,2,1,100,0,0,8,800,4,0.0,0.0,,,0.0,1.0,10.0,999,0,0,ABA65FC2-D283-466D-B916-41AA76CB2E89
491517,1900,190004,1127354,1.0,,8,1,3,1.0,1,16,1,100,0,0,40,4010,1,0.0,0.0,,,2.0,1.0,10.0,983,0,0,19CF116D-2D50-4A07-8CE2-1E55549C60BC
4030844,1940,194002,3896608,1.0,,8,1,3,1.0,1,30,1,100,0,0,49,4900,0,0.0,,,,,,,621,668,19,7D86437B-9685-4353-8620-6B71D4705067
2643289,1930,193004,2957622,1.0,,8,1,5,1.0,1,18,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,830,105,4,A1B018A5-8AB4-4A83-8B66-E727D22D6E6C
135522,1880,188003,647779,1.0,,8,4,4,1.0,1,57,1,100,0,0,414,41400,5,,,,,,1.0,10.0,970,997,20,6218a92d-b610-44d7-a720-6533c20044fc
806681,1910,191004,1538729,1.0,,8,1,4,1.0,2,3,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,B4121B5D-8603-408E-9898-C734F016E727
959250,1910,191004,1578615,1.0,,8,1,1,1.0,1,52,1,100,0,0,150,15000,5,2.0,5.0,1.0,100.0,2.0,1.0,10.0,970,246,20,EB22D749-9733-47F1-B3D2-FEFF764F5A68
2493067,1920,192003,2288580,1.0,,8,1,1,1.0,1,54,1,100,0,0,453,45300,5,2.0,5.0,,,2.0,1.0,10.0,100,105,14,B179F230-4E73-48D5-BA4F-24E78E9D9DC3
1534517,1910,191004,1729446,1.0,,8,1,2,1.0,1,27,1,100,0,0,19,1900,4,0.0,0.0,1.0,100.0,2.0,1.0,10.0,820,105,9,1E4D2CF7-4887-41EE-BB19-30F3D9C88122
2222395,1920,192003,2218709,1.0,,8,1,3,1.0,1,1,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,57FB542D-7714-442D-93CA-330F99D7BEB7
4509245,1940,194002,4042530,1.0,,8,1,2,1.0,2,39,1,100,0,0,453,45300,0,2.0,,,,,,,999,0,0,76BF5FCD-1920-4B2E-928B-295B3FE2A12F
3670582,1940,194002,3789434,1.0,,8,1,5,1.0,2,7,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,EBC0D5D8-2679-4CEE-9BAD-4191069A449F
1354627,1910,191004,1682021,1.0,,8,1,1,1.0,1,42,1,100,0,0,48,4800,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,100,105,14,A6A132B0-10B2-414B-862D-747CD18A2DEB
4250550,1940,194002,3962951,1.0,,8,1,4,1.0,2,1,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,E8AD9E24-3109-4AF2-9497-8B85723E2FE1
2339306,1920,192003,2248004,1.0,,8,1,1,1.0,1,42,1,100,0,0,8,800,1,0.0,0.0,,,2.0,1.0,10.0,100,105,14,959AC88F-C0EE-46EB-8317-4B8ED53567E4
3105226,1930,193004,3093147,1.0,,8,1,4,1.0,1,10,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,A4EE5955-6CBC-4A82-B4B7-8B208E08C09E
3792857,1940,194002,3825770,1.0,,8,1,3,1.0,2,3,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,C96EE0E3-A786-4D96-ABC4-63AC131DC1A4
3375121,1930,193004,3164454,1.0,,8,1,1,1.0,1,29,1,100,0,0,21,2100,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,770,859,19,EB00B2C2-CE49-4FC2-9A32-F1297C455C89
3047840,1930,193004,3077924,1.0,,8,1,5,1.0,1,2,1,100,0,0,20,2000,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,5CDC8F78-2CB3-4CEF-ADDE-58BC3158132F
1277096,1910,191004,1663543,1.0,,8,1,1,1.0,1,45,1,100,0,0,17,1700,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,100,105,14,1250A989-EE92-4384-AD53-4CD96C781EDC
1149262,1910,191004,1630327,1.0,,8,1,8,1.0,1,85,1,100,0,0,450,45000,5,2.0,3.0,20.0,2010.0,1.0,1.0,10.0,999,0,0,F1F2D694-58B8-4B8A-90F3-71A556B63F98
4577058,1940,194002,4065728,1.0,,8,1,1,1.0,2,58,1,100,0,0,19,1900,0,0.0,,,,,,,370,578,21,99BDC8E2-F203-4A00-A83F-2093EDC1BE79
2777634,1930,193004,2995365,1.0,,8,1,2,1.0,2,44,1,100,0,0,425,42500,5,2.0,4.0,4.0,400.0,2.0,1.0,10.0,999,0,0,539CEC7E-798B-4FFB-AC1D-0CEFB6B931D7
138454,1880,188003,648362,1.0,,8,1,2,1.0,2,32,1,100,0,0,39,3900,1,,,,,,1.0,10.0,980,0,0,e8db167f-3d2a-46b6-b862-e6861a2e6a2d
1098263,1910,191004,1616825,1.0,,8,4,1,1.0,1,7,1,100,0,0,8,800,1,0.0,0.0,1.0,100.0,0.0,1.0,10.0,999,0,0,28B92AE3-9F9C-4126-8EEA-AEC4EA7D4616
620467,1900,190004,1158126,1.0,,8,1,3,1.0,1,12,1,100,0,0,8,800,1,0.0,0.0,,,2.0,1.0,10.0,983,0,0,B2C72369-9246-40A5-9BBE-2BABD995F49D
747372,1900,190004,1190963,1.0,,8,1,5,1.0,1,45,1,100,0,0,54,5400,1,0.0,0.0,,,2.0,1.0,10.0,504,246,29,125FDBAA-9895-4D82-9F58-BE55D93DB301
2920653,1930,193004,3040429,1.0,,8,1,2,1.0,2,35,1,100,0,0,414,41400,5,2.0,5.0,1.0,100.0,2.0,1.0,10.0,999,0,0,F31169F2-7766-4F71-B1A9-64269E23B230
347404,1900,190004,1092370,1.0,,8,1,3,1.0,2,16,1,100,0,0,8,800,2,0.0,0.0,,,2.0,1.0,10.0,983,0,0,22F7BBCF-D9B5-47AC-821C-D35A6259C953
1620628,1920,192003,2044273,1.0,,8,1,4,1.0,1,9,1,100,0,0,465,46500,5,3.0,2.0,,,0.0,1.0,10.0,830,105,4,C1F4B3B6-0059-4897-8ABC-0F7D604A7F00
950236,1910,191004,1576402,1.0,,8,1,4,1.0,1,7,1,100,0,0,8,800,1,0.0,0.0,1.0,100.0,0.0,1.0,10.0,999,0,0,747314E3-9DA2-4975-8F00-4FE9EA016AAC
2339594,1920,192003,2248066,1.0,,8,1,5,1.0,1,12,1,100,0,0,8,800,4,0.0,0.0,,,2.0,1.0,10.0,999,0,0,DD93387A-5F81-410F-9198-3FE23A177309
1700595,1920,192003,2064609,1.0,,8,1,1,1.0,2,38,1,100,0,0,26,2600,2,0.0,0.0,,,2.0,1.0,10.0,310,346,22,B6D86698-DA40-45EC-B06E-C08B293F1632
3023094,1930,193004,3070183,1.0,,8,1,1,1.0,2,53,2,200,0,0,48,4800,1,0.0,0.0,0.0,0.0,2.0,2.0,20.0,790,869,11,8694B0A1-ED22-4DE0-B553-84BCAEC79909
278686,1900,190004,1075073,1.0,,8,1,6,1.0,1,30,2,200,0,0,26,2600,1,0.0,0.0,,,2.0,2.0,20.0,683,526,25,FB0FA7D4-4004-47E6-B38F-254BE7D234DD
972329,1910,191004,1582235,1.0,,8,1,3,1.0,1,3,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,1FBD0F33-69C6-4542-9B81-09397C122AE8
245399,1900,190004,1066196,1.0,,8,4,4,1.0,2,9,1,100,0,0,29,2900,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,CD48F549-8892-4CC6-827D-23BEC8F3F6DA
3671174,1940,194002,3789610,1.0,,8,1,5,1.0,1,2,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,19870C7B-5FA1-49DD-A20D-AD69425083FF
3311187,1930,193004,3145537,1.0,,8,1,5,1.0,1,26,1,100,0,0,29,2900,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,830,105,4,870448EE-68F0-4FE5-A8AB-7E5FC591B121
1961734,1920,192003,2151182,1.0,,8,1,4,1.0,2,9,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,5FD6E406-518B-4CC8-B1EA-06165343922D
397569,1900,190004,1103966,1.0,,8,1,2,1.0,2,52,1,100,0,0,453,45300,5,0.0,5.0,,,2.0,1.0,10.0,999,0,0,40A90558-1581-46F8-94C5-5ADC766C3BE9
3600369,1940,194002,3767549,1.0,,8,1,3,1.0,1,3,1,100,0,0,19,1900,0,0.0,,,,,,,999,0,0,3A469512-DB7C-4CFF-B326-077724E83B91
4425850,1940,194002,4015259,1.0,,8,1,2,1.0,2,19,1,100,0,0,16,1600,0,0.0,,,,,,,999,0,0,B8CE0C0D-268E-4B9F-8D6A-C5EB5E3591EB
266467,1900,190004,1072057,1.0,,8,1,3,1.0,2,24,1,100,0,0,8,800,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,9379C5D5-3D40-4D3A-96C6-2C22AF608F8C
2062268,1920,192003,2178675,1.0,,8,1,3,1.0,1,2,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,B3BD42D6-92BA-4CEE-80B3-905C448B272C
1795083,1920,192003,2091317,1.0,,8,1,1,1.0,1,28,1,100,0,0,8,800,4,0.0,0.0,,,2.0,1.0,10.0,501,817,25,CE3719FC-BA92-45B3-B411-DC4879C65BCF
3147272,1930,193004,3104802,1.0,,8,1,1,1.0,2,60,1,100,0,0,453,45300,5,2.0,5.0,2.0,200.0,2.0,1.0,10.0,999,0,0,46907616-67A1-48B5-9DB7-75B6BF4AFF06
3901597,1940,194002,3860480,1.0,,8,1,3,1.0,1,10,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,4B17D365-0B4A-4BE0-9E10-284E28FFA534
3326216,1930,193004,3149387,1.0,,8,1,1,1.0,1,38,1,100,0,0,40,4000,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,290,618,42,FA006110-5105-46A0-85BF-B5DA0D15B21E
1900321,1920,192003,2132313,1.0,,8,1,1,1.0,1,44,1,100,0,0,8,800,1,0.0,0.0,,,2.0,1.0,10.0,970,979,20,4A441A37-8487-4109-AE91-63269C1DDFDA
2194952,1920,192003,2211869,1.0,,8,1,2,1.0,2,36,1,100,0,0,35,3500,2,0.0,0.0,,,2.0,1.0,10.0,999,0,0,DE4418DA-4902-4738-AF83-9CDF21CA94C8
2765175,1930,193004,2991760,1.0,,8,1,2,1.0,1,13,1,100,0,0,36,3600,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,E9F316DE-9832-4926-8FCC-A3CD26A84B63
234004,1880,188003,672812,1.0,,8,1,1,1.0,1,58,1,100,0,0,25,2500,1,,,,,,1.0,10.0,100,105,14,166a2506-ef8d-4211-98b9-a35ff80775e5
2772060,1930,193004,2993761,1.0,,8,1,2,1.0,2,81,1,100,0,0,405,40500,5,4.0,5.0,5.0,500.0,2.0,1.0,10.0,999,0,0,3EC97DA0-84C4-4206-943A-9A9794DFB19C
725519,1900,190004,1184856,1.0,,8,1,1,1.0,1,43,1,100,0,0,55,5500,1,0.0,0.0,,,2.0,1.0,10.0,979,0,0,6A7A7350-516E-4C24-8E58-0397515C2B10
4453209,1940,194002,4024222,1.0,,8,1,1,1.0,1,31,1,100,0,0,36,3600,0,0.0,,,,,,,554,586,30,44D4BE2B-1AF0-4635-B732-E7847B191848
786756,1910,191004,1533218,1.0,,8,1,3,1.0,2,15,1,100,0,0,51,5100,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,720,826,6,FE5D163A-5C03-491C-BBC2-E46AD5629B57
422249,1900,190004,1110155,1.0,,8,1,3,1.0,1,11,1,100,0,0,29,2900,1,0.0,0.0,,,2.0,1.0,10.0,983,0,0,2EE57AC9-38A1-475D-BC3A-ADF07C3EED60
922073,1910,191004,1569755,1.0,,8,1,4,1.0,1,12,1,100,0,0,8,800,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,999,0,0,E1BFDD37-758D-4531-9D22-BDBB592CBD78
2533119,1930,193004,2927640,1.0,,8,4,1,1.0,1,40,1,100,0,0,25,2500,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,979,979,0,BBC8898A-FFD0-4552-9AE1-3BDF4C08DC7A
524169,1900,190004,1135291,1.0,,8,1,2,1.0,2,40,1,100,0,0,42,4200,3,0.0,0.0,,,2.0,1.0,10.0,999,0,0,DE2B6CEB-5AFA-4F10-89F2-23EBD6ED99AD
2808146,1930,193004,3004501,1.0,,8,1,2,1.0,2,52,1,100,0,0,36,3600,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,93,888,27,C3D2CC19-D7F6-4999-9912-B760C3B1C1AF
4196831,1940,194002,3947580,1.0,,8,1,4,1.0,1,2,1,100,1,100,8,800,0,0.0,,,,,,,999,0,0,7F66ECB4-D776-4046-9140-31FED5B61E1E
3225226,1930,193004,3124446,1.0,,8,1,1,1.0,1,60,1,100,0,0,39,3900,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,4ED0058E-90ED-4040-BF4C-EDC6B9ED91F2
4368485,1940,194002,3996221,1.0,,8,1,1,1.0,2,77,1,100,0,0,18,1800,0,0.0,,,,,,,93,888,27,4359ABBC-0BFC-466E-ABB7-75FB4953A026
1213830,1910,191004,1646756,1.0,,8,1,1,1.0,1,60,1,100,0,0,453,45300,5,2.0,5.0,1.0,100.0,2.0,1.0,10.0,970,997,20,6DD105F4-863B-49FA-8FF3-0DF72D96CBDD
2396300,1920,192003,2263943,1.0,,8,1,1,1.0,1,38,1,100,0,0,26,2600,1,0.0,0.0,,,2.0,1.0,10.0,100,105,14,6544825F-7914-49C4-B173-B62B63F296F9
4482036,1940,194002,4033799,1.0,,8,1,5,1.0,1,20,1,100,0,0,8,800,1,0.0,,,,,,,999,0,0,093E929F-2EF1-4478-B7BB-38B9CBB0C771
2116827,1920,192003,2192944,1.0,,8,1,5,1.0,1,14,1,100,0,0,46,4600,4,0.0,0.0,,,2.0,1.0,10.0,999,0,0,FFA48BC7-A457-4CA7-8229-A33AA50F2A72
3457586,1930,193004,3186288,1.0,,8,1,2,1.0,2,54,1,100,0,0,19,1900,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,21C91E71-825D-49DA-8B04-1F4AB532419B
3166564,1930,193004,3109701,1.0,,8,1,3,1.0,1,18,1,100,0,0,29,2900,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,970,997,20,8F616B3F-8611-4F6C-83DD-58CAA51A7D78
4314968,1940,194002,3980556,1.0,,8,1,3,1.0,1,39,1,100,0,0,17,1700,0,0.0,,,,,,,554,816,30,9C815F84-2F59-411F-B6E0-95366EF4A541
3843988,1940,194002,3842840,1.0,,8,1,1,1.0,1,53,1,100,0,0,31,3100,0,0.0,,,,,,,690,506,23,025C425F-0BC1-4307-A187-30A32849AB28
1990978,1920,192003,2159271,1.0,,8,1,3,1.0,2,13,1,100,0,0,6,600,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,6F97F991-B854-47A0-B305-5DB232992380
4528070,1940,194002,4048501,1.0,,8,1,3,1.0,2,0,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,D738BAA6-7203-41DC-A918-DDEF3E3BBD61
583506,1900,190004,1149605,1.0,,8,1,3,1.0,1,11,1,100,0,0,8,800,4,0.0,0.0,,,2.0,1.0,10.0,983,0,0,E6724423-AD5E-4C35-91C6-16763A0D0F2C
1216137,1910,191004,1647706,1.0,,8,1,3,1.0,1,21,1,100,0,0,8,800,2,0.0,0.0,1.0,100.0,2.0,1.0,10.0,979,0,0,46D4648B-B176-404E-B5F0-FC5540001806
2156058,1920,192003,2202742,1.0,,8,1,2,1.0,2,37,1,100,0,0,29,2900,1,0.0,0.0,,,1.0,1.0,10.0,999,0,0,AF2F2CFF-D6FE-484D-8BE6-C61E73EB0543
2833123,1930,193004,3012050,1.0,,8,1,2,1.0,2,55,1,100,0,0,465,46500,5,2.0,5.0,18.0,1800.0,2.0,1.0,10.0,999,0,0,6E0B2919-1640-4764-9F38-B725EB443E9D
296408,1900,190004,1079420,1.0,,8,1,1,1.0,1,42,1,100,0,0,51,5100,1,0.0,0.0,,,2.0,1.0,10.0,510,246,24,13659C68-36B7-484A-97FD-A7E16862DD41
3753691,1940,194002,3812640,1.0,,8,1,1,1.0,1,50,1,100,0,0,26,2600,1,0.0,,,,,,,290,626,42,4838DF13-B934-499C-B995-B311D018BD84
2158954,1920,192003,2203468,1.0,,8,1,1,1.0,1,30,1,100,0,0,8,800,1,0.0,0.0,,,2.0,1.0,10.0,100,105,14,91BEC581-8EDC-4116-9D46-2B685A6E254F
2988371,1930,193004,3059775,1.0,,8,1,4,1.0,1,14,1,100,0,0,18,1800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,BB6AFAA1-822A-494F-8355-A1C936EB4B23
1310750,1910,191004,1670992,1.0,,8,1,4,1.0,1,4,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,0D95EB48-EFA1-4306-AA0B-3F1CB037E3D2
543632,1900,190004,1140100,1.0,,8,1,2,1.0,2,56,1,100,0,0,453,45300,5,0.0,4.0,,,2.0,1.0,10.0,999,0,0,B08162E3-B325-4EB0-8B8B-BA4F0EBF3CC1
2831859,1930,193004,3011717,1.0,,8,1,2,1.0,2,49,1,100,0,0,39,3900,4,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,3576E993-0C3B-4E18-AC34-40291AD06914
1579358,1920,192003,2031512,1.0,,8,1,7,1.0,1,7,1,100,0,0,8,800,4,0.0,0.0,,,0.0,1.0,10.0,999,0,0,56BBDD86-CDA8-4FB0-8892-F8EDC02AB570
902074,1910,191004,1563566,1.0,,8,2,3,1.0,1,29,1,100,0,0,18,1800,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,624,506,36,33591072-A826-4106-9A2E-A90FDA71D907
15776,1870,187003,7510019,1.0,1870075100193.0,8,4,2,1.0,1,21,1,100,0,0,410,41000,5,2.0,,,,,1.0,10.0,690,307,23,C5B0786A-F4C0-448A-BF35-DA6768892EE9
862244,1910,191004,1553283,1.0,,8,1,3,1.0,1,81,1,100,1,100,35,3500,1,0.0,0.0,1.0,100.0,1.0,1.0,10.0,970,997,20,89015C7A-2268-4448-A4C1-82E1CDB2A291
1452533,1910,191004,1707443,1.0,,8,4,1,1.0,1,39,1,100,0,0,17,1700,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,490,636,24,764699E4-AD8F-4C52-9AD0-A77CF0B2BD75
2106823,1920,192003,2190410,1.0,,8,4,2,1.0,2,46,1,100,0,0,19,1900,4,0.0,0.0,,,2.0,1.0,10.0,754,979,16,0B6DAC7B-2C50-4B2F-9EE8-7D3DB2F45D5A
3358777,1930,193004,3157654,1.0,,8,1,4,1.0,2,11,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,E387D285-44D1-414D-B4D2-CB98B22CEE01
671512,1900,190004,1170683,1.0,,8,4,24,1.0,1,26,1,100,0,0,29,2900,1,0.0,0.0,,,2.0,1.0,10.0,32,868,63,C911283D-E0B2-4287-88FE-0F6784AF367A
2037898,1920,192003,2172303,1.0,,8,1,1,1.0,1,61,1,100,0,0,36,3600,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,7D19D9FF-567E-44DD-BFD9-4929F9AD9446
3013839,1930,193004,3067317,1.0,,8,1,4,1.0,2,10,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,9BCE25E0-FDE7-4D9B-9651-960330579183
4202045,1940,194002,3949231,1.0,,8,1,4,1.0,1,6,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,02FA2FBB-85EF-463F-9A8E-9BF952C8349B
1311245,1910,191004,1671104,1.0,,8,1,1,1.0,1,25,1,100,0,0,99,9900,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,390,526,25,F9310A2E-D074-47C3-BDBF-469B06EC6CB6
1179444,1910,191004,1638452,1.0,,8,1,5,1.0,2,10,1,100,0,0,46,4600,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,999,0,0,C04FFD3F-34FA-4C5F-AADB-D1A08F90586C
2599334,1930,193004,2945535,1.0,,8,1,5,1.0,1,9,1,140,1,100,8,800,2,0.0,0.0,0.0,0.0,0.0,1.0,12.0,999,0,0,870A56D7-0033-482C-A6C0-A3DF82CA535C
1192306,1910,191004,1641787,1.0,,8,1,1,1.0,1,29,1,100,0,0,36,3600,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,100,105,14,39549FB6-CEE3-4B4C-AA1B-282ECC2E6618
1594431,1920,192003,2036836,1.0,,8,1,6,1.0,1,8,1,100,0,0,20,2000,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,12E263A2-65A0-4FCE-9EC2-81297BFA2594
323676,1900,190004,1086055,1.0,,8,1,5,1.0,2,0,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,557C5887-3635-4B98-BAF8-7DCE215A4376
1420153,1910,191004,1698148,1.0,,8,1,1,1.0,1,24,1,100,0,0,405,40500,5,4.0,1.0,1.0,100.0,2.0,1.0,10.0,650,206,24,70CEDD8B-BE8C-4CFA-8066-9C895D9C29BE
1516907,1910,191004,1724312,1.0,,8,1,8,1.0,1,1,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,3B46C9B1-2145-4C76-8848-42A15121664A
3599189,1940,194002,3767243,1.0,,8,1,3,1.0,1,9,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,FBC1BA40-6216-4F25-9E5D-39ED33D092B9
4553144,1940,194002,4056378,1.0,,8,1,2,1.0,2,49,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,D589C57A-16CF-4759-960C-A5B5CDB3F383
1981504,1920,192003,2156505,1.0,,8,1,1,1.0,1,50,1,100,0,0,410,41000,5,2.0,5.0,,,2.0,1.0,10.0,979,979,0,CD4ACB21-0D68-4B4E-8B08-5CE47D73AAB4
3924855,1940,194002,3867242,1.0,,8,1,1,1.0,1,53,1,100,0,0,13,1300,0,0.0,,,,,,,100,105,14,85814C1D-3206-48DF-ACC7-9520F8B29563
423056,1900,190004,1110350,1.0,,8,1,9,1.0,2,4,1,100,0,0,8,800,4,0.0,0.0,,,0.0,1.0,10.0,999,0,0,6EFDC1F3-B081-4B32-BC6F-910F9578A51F
3852029,1940,194002,3845063,1.0,,8,1,6,1.0,2,13,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,630A5243-DF81-40C4-8266-BD1D9C3A2CB1
2299072,1920,192003,2237872,1.0,,8,1,3,1.0,2,20,1,100,0,0,19,1900,1,0.0,0.0,,,2.0,1.0,10.0,979,979,0,E8ADECC8-A00C-435E-BE77-50AD7E40726D
1216306,1910,191004,1647752,1.0,,8,1,1,1.0,2,40,1,100,0,0,150,15000,5,0.0,5.0,1.0,100.0,2.0,1.0,10.0,979,0,0,0347DAA2-A28D-4A23-9BB4-F206F29790DA
354512,1900,190004,1093912,1.0,,8,1,2,1.0,2,34,1,100,0,0,1,100,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,CD053A08-6C8D-4CBD-8E9F-D30BEB1C3D9E
