,source,year,birth_place,population,population_percent
8556,census,1917,Poland,876.6629999999997,0.000977004662176222
8557,census,1917,Arkansas,6919.921000000005,0.007711965805436241
8558,census,1917,Florida,502.459,0.0005599697780702533
8559,census,1917,AFRICA,88.75450000000002,9.891322011892773e-05
8560,census,1917,West Indies,0.0,0.0
8561,census,1917,Norway,1564.6820000000002,0.0017437733870634623
8562,census,1917,Cuba,175.167,0.00019521637808305167
8563,census,1917,Minnesota,5826.2580000000025,0.0064931236165339645
8564,census,1917,Abroad (unknown) or at sea,727.7125000000002,0.0008110054892517585
8565,census,1917,Japan,1439.67,0.0016044526824962864
8566,census,1917,Montana,1229.9309999999996,0.0013707072400170452
8567,census,1917,West Virginia,3679.6540000000014,0.0041008222238139245
8568,census,1917,SOUTH AMERICA,445.0525,0.0004959926076647277
8569,census,1917,Australia and New Zealand,86.5515,9.645806771626646e-05
8570,census,1917,Finland,1036.75,0.001155415003839786
8571,census,1917,Oklahoma,11237.950999999995,0.012524231683449552
8572,census,1917,Oregon,1060.8889999999997,0.0011823169211560998
8573,census,1917,"Europe, ns",315.0015,0.00035105614596772454
8574,census,1917,Nevada,376.17900000000003,0.0004192359399367706
8575,census,1917,Portugal,91.45,0.00010191724340597873
8576,census,1917,Spain,735.91225,0.0008201437715548547
8577,census,1917,Arizona,897.6,0.0010003380829000164
8578,census,1917,Hawaii,185.72450000000003,0.00020698227526466594
8579,census,1917,India,78.6186,8.76171787035241e-05
8580,census,1917,South Dakota,3018.591000000001,0.0033640948462558425
8581,census,1917,Idaho,1388.0520000000001,0.0015469265559776445
8582,census,1917,Hungary,626.2040000000002,0.0006978784635297705
8583,census,1917,Central America,78.31099999999998,8.727437122324327e-05
8584,census,1917,Greece,795.4479999999999,0.0008864939030377141
8585,census,1917,Iceland,0.0,0.0
8586,census,1917,Syria,705.1000000000001,0.0007858047930623905
8587,census,1917,North Dakota,604.8330000000001,0.0006740613677525242
8588,census,1917,Indonesia,0.0,0.0
8589,census,1917,U.S. Virgin Islands,0.0,0.0
8590,census,1917,Romania,155.98899999999998,0.00017384329012198156
8591,census,1917,Turkey,134.476,0.0001498679412166473
8592,census,1917,Pacific Islands,0.0,0.0
8593,census,1917,Yugoslavia,768.6959999999998,0.0008566799052728508
8594,census,1917,Bulgaria,1482.1050000000002,0.0016517447352456876
8595,census,1917,"Southwest Asia, nec/ns",0.0,0.0
8596,census,1917,Philippines,0.0,0.0
8597,census,1917,Lebanon,0.0,0.0
8598,census,1917,Latvia,0.0,0.0
8599,census,1917,Lithuania,0.0,0.0
8600,census,1917,Native American,0.0,0.0
8601,census,1917,Israel/Palestine,0.0,0.0
8602,census,1917,Missing/blank,0.0,0.0
8603,census,1917,Korea,0.0,0.0
8604,census,1918,Missouri,62016.425999999905,0.0680107129415401
8605,census,1918,New York,18980.915999999943,0.02081554376325207
8606,census,1918,Colorado,301095.7479999946,0.33019859101757915
8607,census,1918,Pennsylvania,19871.07799999995,0.021791745652949293
8608,census,1918,Delaware,212.484,0.00023302194693822293
8609,census,1918,Ohio,27924.40399999992,0.030623477472042512
8610,census,1918,Indiana,21610.411999999968,0.023699197484879465
8611,census,1918,Germany,12888.873999999976,0.014134666672885656
8612,census,1918,Ireland,6562.567999999998,0.007196882458323824
8613,census,1918,Illinois,51711.60599999986,0.05670986572834782
8614,census,1918,Massachusetts,3618.3080000000014,0.0039680407691033105
8615,census,1918,Maine,1316.0120000000004,0.0014432130345534944
8616,census,1918,Austria,6989.395999999995,0.007664966133178152
8617,census,1918,New Mexico,16650.475999999973,0.01825985172986271
8618,census,1918,Kansas,50305.21399999996,0.055167536884772224
8619,census,1918,England,10912.515999999987,0.011967280944986473
8620,census,1918,Nebraska,34583.94600000002,0.0379267070919522
8621,census,1918,New Jersey,2542.416000000001,0.00278815687885624
8622,census,1918,Maryland,1746.4040000000002,0.001915205192959001
8623,census,1918,Connecticut,1385.2839999999999,0.001519180619446025
8624,census,1918,Tennessee,6521.736000000003,0.007152103782577036
8625,census,1918,Virginia,4869.742000000001,0.005340433924092336
8626,census,1918,Kentucky,11323.953999999994,0.012418487077233467
8627,census,1918,Wisconsin,9933.33399999999,0.010893454699025073
8628,census,1918,Louisiana,1687.576,0.0018506910879229424
8629,census,1918,Canada,13131.419999999978,0.01440065630571485
8630,census,1918,Utah,2400.396,0.0026324097312866975
8631,census,1918,Iowa,43746.62199999995,0.04797501473245273
8632,census,1918,Michigan,9802.33799999999,0.010749797092047044
8633,census,1918,Mexico,11454.252000000004,0.01256137921801658
8634,census,1918,Scotland,2802.876,0.0030737920151466397
8635,census,1918,North Carolina,3081.8179999999993,0.0033796955557560105
8636,census,1918,Texas,9869.566000000006,0.010823523111176797
8637,census,1918,Mississippi,1661.2119999999993,0.0018217788375460694
8638,census,1918,Other USSR/Russia,15846.357999999942,0.01737801054686504
8639,census,1918,New Hampshire,1155.618,0.0012673159215604718
8640,census,1918,France,1202.302,0.001318512230792527
8641,census,1918,China,388.9850000000001,0.0004265829052058728
8642,census,1918,Vermont,1479.4340000000002,0.0016224308232459994
8643,census,1918,Switzerland,1949.7839999999999,0.00213824317966998
8644,census,1918,Italy,13629.467999999983,0.0149468438522063
8645,census,1918,Washington,1619.844,0.0017764123539475857
8646,census,1918,Wyoming,3321.3539999999994,0.0036423842527016355
8647,census,1918,Sweden,10147.353999999981,0.0111281611102547
8648,census,1918,South Carolina,288.082,0.0003159269804684453
8649,census,1918,Wales,1481.9339999999993,0.0016251724643453075
8650,census,1918,California,3839.990000000001,0.0042111497619741105
8651,census,1918,Georgia,2585.042000000001,0.0028349029562558963
8652,census,1918,District of Columbia,705.738,0.0007739521224576325
8653,census,1918,Netherlands,753.2220000000002,0.0008260257568414666
8654,census,1918,Czechoslovakia,1952.261,0.0021409595976711756
8655,census,1918,Belgium,354.978,0.00038928890966019326
8656,census,1918,Denmark,4736.192000000002,0.005193975456567254
8657,census,1918,Rhode Island,659.176,0.0007228896053112237
8658,census,1918,"United States, ns",4871.512,0.0053423750059906445
8659,census,1918,Alabama,1938.342,0.0021256952366866633
8660,census,1918,Poland,981.4119999999997,0.0010762717898219875
8661,census,1918,Arkansas,7293.824000000006,0.007998819059810331
8662,census,1918,Florida,543.5060000000002,0.0005960393549283986
8663,census,1918,AFRICA,90.76299999999999,9.953582843863032e-05
8664,census,1918,West Indies,0.0,0.0
8665,census,1918,Norway,1501.3680000000004,0.0016464848855948964
8666,census,1918,Cuba,169.458,0.00018583720696267663
8667,census,1918,Minnesota,6064.412000000004,0.006650576472936895
8668,census,1918,Abroad (unknown) or at sea,780.4500000000003,0.0008558855183822601
8669,census,1918,Japan,1532.65,0.0016807904923423287
8670,census,1918,Montana,1282.7039999999995,0.001406685601859181
8671,census,1918,West Virginia,3744.3260000000014,0.004106239220324395
8672,census,1918,SOUTH AMERICA,457.41,0.0005016216220939579
8673,census,1918,Australia and New Zealand,87.941,9.644106396573042e-05
8674,census,1918,Finland,1072.1699999999996,0.001175802134978419
8675,census,1918,Oklahoma,12249.20399999999,0.013433168448087696
8676,census,1918,Oregon,1120.2459999999996,0.0012285249899745695
8677,census,1918,"Europe, ns",298.53599999999994,0.00032739142688931547
8678,census,1918,Nevada,399.186,0.0004377698975474928
8679,census,1918,Portugal,94.27,0.00010338180257274088
8680,census,1918,Spain,755.3915,0.0008284049529874467
8681,census,1918,Arizona,963.62,0.001056760078446426
8682,census,1918,Hawaii,190.69299999999998,0.00020912470646020662
8683,census,1918,India,80.3364,8.810143040420856e-05
8684,census,1918,South Dakota,2865.894,0.003142901110665139
8685,census,1918,Idaho,1545.368,0.001694737768942733
8686,census,1918,Hungary,582.4860000000001,0.0006387870229488232
8687,census,1918,Central America,79.25399999999998,8.691440947385175e-05
8688,census,1918,Greece,786.1519999999997,0.0008621386534015632
8689,census,1918,Iceland,0.0,0.0
8690,census,1918,Syria,740.6200000000001,0.0008122056923880701
8691,census,1918,North Dakota,629.7719999999998,0.0006906435193575916
8692,census,1918,Indonesia,0.0,0.0
8693,census,1918,U.S. Virgin Islands,0.0,0.0
8694,census,1918,Romania,137.296,0.00015056654254828718
8695,census,1918,Turkey,122.954,0.00013483829588977175
8696,census,1918,Pacific Islands,0.0,0.0
8697,census,1918,Yugoslavia,817.044,0.0008960165641375041
8698,census,1918,Bulgaria,1683.5900000000006,0.0018463198153542049
8699,census,1918,"Southwest Asia, nec/ns",0.0,0.0
8700,census,1918,Philippines,0.0,0.0
8701,census,1918,Lebanon,0.0,0.0
8702,census,1918,Latvia,0.0,0.0
8703,census,1918,Lithuania,0.0,0.0
8704,census,1918,Native American,0.0,0.0
8705,census,1918,Israel/Palestine,0.0,0.0
8706,census,1918,Missing/blank,0.0,0.0
8707,census,1918,Korea,0.0,0.0
8708,census,1919,Missouri,63825.51299999995,0.06889415413151752
8709,census,1919,New York,18323.782999999952,0.01977894843202401
8710,census,1919,Colorado,309401.9639999945,0.33397282049906707
8711,census,1919,Pennsylvania,19585.163999999957,0.021140500779164066
8712,census,1919,Delaware,203.1895,0.00021932559681746687
8713,census,1919,Ohio,27739.816999999937,0.0299427476278661
8714,census,1919,Indiana,22178.340999999982,0.023939612412286516
8715,census,1919,Germany,12393.501999999986,0.013377719925529942
8716,census,1919,Ireland,6163.819,0.006653312699966493
8717,census,1919,Illinois,51389.99799999991,0.05547108478439294
8718,census,1919,Massachusetts,3514.8440000000014,0.0037939719228616284
8719,census,1919,Maine,1139.891,0.0012304143367735988
8720,census,1919,Austria,6446.797999999999,0.006958764202439848
8721,census,1919,New Mexico,16842.247999999978,0.018179758768773892
8722,census,1919,Kansas,52210.09199999999,0.056356305752978626
8723,census,1919,England,10465.902999999991,0.011297042522909476
8724,census,1919,Nebraska,35975.79300000004,0.03883277566363742
8725,census,1919,New Jersey,2501.668000000001,0.0027003355347552846
8726,census,1919,Maryland,1731.6470000000004,0.0018691640648368943
8727,census,1919,Connecticut,1325.3870000000004,0.0014306413214713952
8728,census,1919,Tennessee,6440.578000000002,0.00695205024718033
8729,census,1919,Virginia,4788.251000000001,0.005168505303112773
8730,census,1919,Kentucky,11601.051999999998,0.012522338278358218
8731,census,1919,Wisconsin,9731.836999999992,0.010504681384398824
8732,census,1919,Louisiana,1790.9579999999999,0.001933185190302731
8733,census,1919,Canada,13356.57499999998,0.014417274432548205
8734,census,1919,Utah,2467.388,0.0026633332218458923
8735,census,1919,Iowa,43684.316,0.0471534635316432
8736,census,1919,Michigan,9674.103999999994,0.010442363574270532
8737,census,1919,Mexico,12617.121000000005,0.013619097411250067
8738,census,1919,Scotland,2597.4829999999993,0.002803759589930701
8739,census,1919,North Carolina,3009.8939999999993,0.0032489218089877306
8740,census,1919,Texas,10341.343000000008,0.011162590711474437
8741,census,1919,Mississippi,1707.5159999999994,0.001843116724906423
8742,census,1919,Other USSR/Russia,15846.163999999944,0.017104571725248822
8743,census,1919,New Hampshire,1165.614,0.0012581801038380174
8744,census,1919,France,1271.9160000000004,0.001372923973934112
8745,census,1919,China,346.70250000000016,0.0003742355423415474
8746,census,1919,Vermont,1314.777,0.0014191887386251685
8747,census,1919,Switzerland,2014.2320000000002,0.0021741902781828785
8748,census,1919,Italy,13630.03899999999,0.014712455310536948
8749,census,1919,Washington,1660.977,0.0017928818754172123
8750,census,1919,Wyoming,3422.7919999999986,0.0036946097026768153
8751,census,1919,Sweden,9703.696999999987,0.01047430667362664
8752,census,1919,South Carolina,297.20099999999996,0.0003208029287918321
8753,census,1919,Wales,1371.3719999999996,0.001480278175588616
8754,census,1919,California,3988.3300000000013,0.004305059353731408
8755,census,1919,Georgia,2594.4410000000007,0.002800476012454904
8756,census,1919,District of Columbia,731.2090000000003,0.000789277252630196
8757,census,1919,Netherlands,766.7010000000001,0.0008275878153425678
8758,census,1919,Czechoslovakia,1999.5105,0.0021582996845569856
8759,census,1919,Belgium,372.459,0.0004020374697759328
8760,census,1919,Denmark,4826.246000000002,0.0052095176391393876
8761,census,1919,Rhode Island,634.008,0.0006843571296107748
8762,census,1919,"United States, ns",5265.320999999999,0.005683461353861992
8763,census,1919,Alabama,1884.831,0.0020345130234340992
8764,census,1919,Poland,1086.1609999999996,0.0011724174210028398
8765,census,1919,Arkansas,7667.727000000006,0.008276652093284377
8766,census,1919,Florida,584.5530000000001,0.0006309747088134019
8767,census,1919,AFRICA,92.7715,0.0001001388585785763
8768,census,1919,West Indies,0.0,0.0
8769,census,1919,Norway,1438.0539999999999,0.0015522556618611958
8770,census,1919,Cuba,163.749,0.00017675296781213292
8771,census,1919,Minnesota,6302.566000000003,0.006803078158229021
8772,census,1919,Abroad (unknown) or at sea,833.1875000000003,0.0008993542761725052
8773,census,1919,Japan,1625.63,0.0017547278277390253
8774,census,1919,Montana,1335.477,0.0014415326090226129
8775,census,1919,West Virginia,3808.9980000000014,0.0041114858771075175
8776,census,1919,SOUTH AMERICA,469.76749999999987,0.000507073629803456
8777,census,1919,Australia and New Zealand,89.3305,9.642459490526196e-05
8778,census,1919,Finland,1107.5899999999997,0.001195548184227325
8779,census,1919,Oklahoma,13260.456999999993,0.014313523314922054
8780,census,1919,Oregon,1179.6029999999996,0.0012732800266877682
8781,census,1919,"Europe, ns",282.07049999999987,0.0003044708548281346
8782,census,1919,Nevada,422.19300000000004,0.00045572104708735834
8783,census,1919,Portugal,97.09,0.00010480030806221709
8784,census,1919,Spain,774.8707499999998,0.0008364063581048633
8785,census,1919,Arizona,1029.64,0.0011114078606775282
8786,census,1919,Hawaii,195.6615,0.0002111997680081933
8787,census,1919,India,82.05420000000002,8.8570454607053e-05
8788,census,1919,South Dakota,2713.197,0.002928662904866446
8789,census,1919,Idaho,1702.684,0.0018379009963189622
8790,census,1919,Hungary,538.768,0.0005815537375019526
8791,census,1919,Central America,80.197,8.656576687265037e-05
8792,census,1919,Greece,776.8559999999997,0.0008385492648056615
8793,census,1919,Iceland,0.0,0.0
8794,census,1919,Syria,776.1400000000003,0.000837776404360997
8795,census,1919,North Dakota,654.711,0.000706704238250306
8796,census,1919,Indonesia,0.0,0.0
8797,census,1919,U.S. Virgin Islands,0.0,0.0
8798,census,1919,Romania,118.603,0.0001280217420651265
8799,census,1919,Turkey,111.432,0.0001202812640641567
8800,census,1919,Pacific Islands,0.0,0.0
8801,census,1919,Yugoslavia,865.3919999999999,0.0009341162652649929
8802,census,1919,Bulgaria,1885.0750000000005,0.002034776400457142
8803,census,1919,"Southwest Asia, nec/ns",0.0,0.0
8804,census,1919,Philippines,0.0,0.0
8805,census,1919,Lebanon,0.0,0.0
8806,census,1919,Latvia,0.0,0.0
8807,census,1919,Lithuania,0.0,0.0
8808,census,1919,Native American,0.0,0.0
8809,census,1919,Israel/Palestine,0.0,0.0
8810,census,1919,Missing/blank,0.0,0.0
8811,census,1919,Korea,0.0,0.0
8812,census,1920,Missouri,65634.59999999999,0.06970476642642726
8813,census,1920,New York,17666.64999999997,0.018762203346823762
8814,census,1920,Colorado,317708.17999999446,0.3374100623552962
8815,census,1920,Pennsylvania,19299.249999999975,0.020496044974071977
8816,census,1920,Delaware,193.895,0.00020591891603288684
8817,census,1920,Ohio,27555.22999999996,0.029263999033687694
8818,census,1920,Indiana,22746.269999999986,0.024156823343517726
8819,census,1920,Germany,11898.129999999996,0.012635962930546795
8820,census,1920,Ireland,5765.070000000002,0.006122576473110267
8821,census,1920,Illinois,51068.38999999996,0.054235269152606874
8822,census,1920,Massachusetts,3411.380000000001,0.0036229282435146326
8823,census,1920,Maine,963.77,0.0010235357987829253
8824,census,1920,Austria,5904.200000000003,0.006270334273918207
8825,census,1920,New Mexico,17034.019999999982,0.018090342371296378
8826,census,1920,Kansas,54114.97000000002,0.05747077523170888
8827,census,1920,England,10019.29,0.010640611342320033
8828,census,1920,Nebraska,37367.64000000007,0.03968490122750539
8829,census,1920,New Jersey,2460.9200000000005,0.0026135278312677066
8830,census,1920,Maryland,1716.89,0.001823358661892793
8831,census,1920,Connecticut,1265.49,0.0013439662139325818
8832,census,1920,Tennessee,6359.420000000003,0.006753783609674626
8833,census,1920,Virginia,4706.760000000001,0.0049986380114337686
8834,census,1920,Kentucky,11878.149999999998,0.012614743920555116
8835,census,1920,Wisconsin,9530.339999999997,0.010121340324530607
8836,census,1920,Louisiana,1894.34,0.002011812782164258
8837,census,1920,Canada,13581.729999999981,0.01442396719591189
8838,census,1920,Utah,2534.38,0.0026915432704062905
8839,census,1920,Iowa,43622.010000000046,0.046327120422784286
8840,census,1920,Michigan,9545.869999999997,0.01013783337884346
8841,census,1920,Mexico,13779.990000000005,0.014634521796560104
8842,census,1920,Scotland,2392.0899999999992,0.0025404295100601255
8843,census,1920,North Carolina,2937.969999999999,0.0031201609001631826
8844,census,1920,Texas,10813.120000000008,0.011483668734797343
8845,census,1920,Mississippi,1753.8199999999995,0.0018625787839645037
8846,census,1920,Other USSR/Russia,15845.969999999948,0.016828618406300486
8847,census,1920,New Hampshire,1175.61,0.0012485125293453779
8848,census,1920,France,1341.53,0.0014247216453523745
8849,census,1920,China,304.42,0.000323297848932316
8850,census,1920,Vermont,1150.12,0.0012214418304120466
8851,census,1920,Switzerland,2078.68,0.002207584168644066
8852,census,1920,Italy,13630.609999999995,0.014475878367503166
8853,census,1920,Washington,1702.11,0.0018076621169640112
8854,census,1920,Wyoming,3524.2299999999987,0.0037427763555046827
8855,census,1920,Sweden,9260.039999999994,0.009834278342511008
8856,census,1920,South Carolina,306.32,0.0003253156727052987
8857,census,1920,Wales,1260.8099999999995,0.0013389959953759713
8858,census,1920,California,4136.670000000001,0.004393195298412863
8859,census,1920,Georgia,2603.84,0.002765310659496491
8860,census,1920,District of Columbia,756.6800000000003,0.00080360362765293
8861,census,1920,Netherlands,780.1800000000003,0.00082856092168719
8862,census,1920,Czechoslovakia,2046.76,0.002173684729257956
8863,census,1920,Belgium,389.94,0.00041412115896678043
8864,census,1920,Denmark,4916.300000000002,0.005221172113218401
8865,census,1920,Rhode Island,608.84,0.000646595697864632
8866,census,1920,"United States, ns",5659.129999999999,0.006010066867578796
8867,census,1920,Alabama,1831.32,0.0019448847536519575
8868,census,1920,Poland,1190.9099999999996,0.001264761320780449
8869,census,1920,Arkansas,8041.6300000000065,0.008540311677647927
8870,census,1920,Florida,625.6,0.0006643950275673638
8871,census,1920,AFRICA,94.78,0.00010065754589647496
8872,census,1920,West Indies,0.0,0.0
8873,census,1920,Norway,1374.74,0.0014599910808790883
8874,census,1920,Cuba,158.04,0.00016784045741167865
8875,census,1920,Minnesota,6540.720000000004,0.006946326478117663
8876,census,1920,Abroad (unknown) or at sea,885.9250000000003,0.0009408634347787995
8877,census,1920,Japan,1718.61,0.001825185323413598
8878,census,1920,Montana,1388.2499999999998,0.0014743388699175073
8879,census,1920,West Virginia,3873.6700000000014,0.004113886007731571
8880,census,1920,SOUTH AMERICA,482.125,0.0005120227823943658
8881,census,1920,Australia and New Zealand,90.72,9.63457750973645e-05
8882,census,1920,Finland,1143.0099999999998,0.0012138909214510427
8883,census,1920,Oklahoma,14271.709999999988,0.015156734589008014
8884,census,1920,Oregon,1238.9599999999996,0.00131579102198667
8885,census,1920,"Europe, ns",265.605,0.00028207583327530315
8886,census,1920,Nevada,445.2,0.00047280797038521473
8887,census,1920,Portugal,99.91,0.00010610567008352831
8888,census,1920,Spain,794.35,0.0008436096389835924
8889,census,1920,Arizona,1095.66,0.0011636046290032893
8890,census,1920,Hawaii,200.63,0.00021307157030185452
8891,census,1920,India,83.772,8.896691216332033e-05
8892,census,1920,South Dakota,2560.5,0.0027192830372222425
8893,census,1920,Idaho,1860.0,0.0019753432724988755
8894,census,1920,Hungary,495.05000000000007,0.0005257492941132089
8895,census,1920,Central America,81.14,8.617169523148321e-05
8896,census,1920,Greece,767.5599999999997,0.0008151583237845357
8897,census,1920,Iceland,0.0,0.0
8898,census,1920,Syria,811.6600000000003,0.0008619930755679774
8899,census,1920,North Dakota,679.65,0.0007217968038461618
8900,census,1920,Indonesia,0.0,0.0
8901,census,1920,U.S. Virgin Islands,0.0,0.0
8902,census,1920,Romania,99.91,0.00010610567008352831
8903,census,1920,Turkey,99.91,0.00010610567008352831
8904,census,1920,Pacific Islands,0.0,0.0
8905,census,1920,Yugoslavia,913.74,0.0009704033128027541
8906,census,1920,Bulgaria,2086.5600000000004,0.0022159528272393844
8907,census,1920,"Southwest Asia, nec/ns",0.0,0.0
8908,census,1920,Philippines,314.03,0.00033350378917356013
8909,census,1920,Lebanon,209.2,0.0002221730175305187
8910,census,1920,Latvia,90.72,9.63457750973645e-05
8911,census,1920,Lithuania,0.0,0.0
8912,census,1920,Native American,0.0,0.0
8913,census,1920,Israel/Palestine,0.0,0.0
8914,census,1920,Missing/blank,0.0,0.0
8915,census,1920,Korea,0.0,0.0
8916,census,1921,Missouri,65572.31999999992,0.06891474445546819
8917,census,1921,New York,17131.574999999975,0.018004824493699282
8918,census,1921,Colorado,328871.3969999982,0.34563499176127566
8919,census,1921,Pennsylvania,18994.61999999998,0.019962834673666045
8920,census,1921,Delaware,184.6005,0.00019401015983347352
8921,census,1921,Ohio,26808.611999999965,0.02817513007296063
8922,census,1921,Indiana,22601.687999999995,0.023753766113235333
8923,census,1921,Germany,11647.151999999995,0.012240843449095531
8924,census,1921,Ireland,5531.793000000002,0.005813765640373078
8925,census,1921,Illinois,51110.00099999993,0.05371523621603938
8926,census,1921,Massachusetts,3403.3770000000013,0.0035768576777612617
8927,census,1921,Maine,958.248,0.0010070928715800137
8928,census,1921,Austria,5616.630000000003,0.005902927045297726
8929,census,1921,New Mexico,18076.458,0.018997871109791526
8930,census,1921,Kansas,54851.32799999995,0.057647270253104795
8931,census,1921,England,9703.821,0.010198454842784373
8932,census,1921,Nebraska,38234.19600000004,0.04018311151413111
8933,census,1921,New Jersey,2335.9680000000008,0.0024550395315607464
8934,census,1921,Maryland,1666.341,0.0017512795672117358
8935,census,1921,Connecticut,1249.986,0.0013137016619651856
8936,census,1921,Tennessee,6561.363000000001,0.006895816015424874
8937,census,1921,Virginia,4559.124000000002,0.004791516685711173
8938,census,1921,Kentucky,11780.595,0.012381088452541671
8939,census,1921,Wisconsin,9445.475999999997,0.009926941197143222
8940,census,1921,Louisiana,1826.046,0.0019191252262224369
8941,census,1921,Canada,12788.876999999982,0.013440765712230626
8942,census,1921,Utah,2654.4570000000003,0.0027897629033566142
8943,census,1921,Iowa,44135.69400000001,0.046385427164613746
8944,census,1921,Michigan,9499.832999999997,0.009984068941965518
8945,census,1921,Mexico,14097.95100000001,0.014816567272756464
8946,census,1921,Scotland,2415.350999999999,0.002538468929195424
8947,census,1921,North Carolina,2815.7879999999986,0.002959317444628679
8948,census,1921,Texas,11518.623000000014,0.01210576292746513
8949,census,1921,Mississippi,1739.9579999999994,0.0018286490539490996
8950,census,1921,Other USSR/Russia,15624.197999999957,0.016420611814430778
8951,census,1921,New Hampshire,1078.2389999999998,0.0011332001848786142
8952,census,1921,France,1288.137,0.0013537973367212497
8953,census,1921,China,395.11800000000005,0.00041525838951185067
8954,census,1921,Vermont,1115.868,0.0011727472516762328
8955,census,1921,Switzerland,1971.7620000000002,0.0020722688225306507
8956,census,1921,Italy,13256.858999999995,0.0139326022057352
8957,census,1921,Washington,1703.514,0.0017903473902755396
8958,census,1921,Wyoming,3959.2169999999983,0.004161030565926989
8959,census,1921,Sweden,9293.060999999994,0.009766757132034952
8960,census,1921,South Carolina,305.973,0.0003215693924703746
8961,census,1921,Wales,1265.9639999999995,0.0013304941101645086
8962,census,1921,California,4288.323,0.004506912119130559
8963,census,1921,Georgia,2535.2610000000004,0.002664491113672888
8964,census,1921,District of Columbia,711.2970000000001,0.0007475540134456311
8965,census,1921,Netherlands,803.1120000000003,0.0008440491086653646
8966,census,1921,Czechoslovakia,1983.414,0.0020845147610973375
8967,census,1921,Belgium,381.231,0.00040066352606561164
8968,census,1921,Denmark,4677.045000000002,0.004915448484691799
8969,census,1921,Rhode Island,588.336,0.0006183253100386319
8970,census,1921,"United States, ns",5305.212,0.005575635104295285
8971,census,1921,Alabama,1961.133,0.0020610980294457457
8972,census,1921,Poland,1283.814,0.0013492539800079141
8973,census,1921,Arkansas,8216.682000000006,0.008635511757123225
8974,census,1921,Florida,573.135,0.0006023494679383741
8975,census,1921,AFRICA,95.041,9.98855344418523e-05
8976,census,1921,West Indies,0.0,0.0
8977,census,1921,Norway,1318.026,0.0013852098717212237
8978,census,1921,Cuba,152.33100000000005,0.00016009578336782869
8979,census,1921,Minnesota,6563.013000000003,0.006897550121040653
8980,census,1921,Abroad (unknown) or at sea,938.6625000000003,0.0009865090379207416
8981,census,1921,Japan,1677.984,0.0017635160470205183
8982,census,1921,Montana,1532.0849999999996,0.001610180122634918
8983,census,1921,West Virginia,3768.963000000001,0.0039610787296700065
8984,census,1921,SOUTH AMERICA,494.4825,0.0005196878061535888
8985,census,1921,Australia and New Zealand,91.743,9.641942515649935e-05
8986,census,1921,Finland,1079.1839999999997,0.001134193354458559
8987,census,1921,Oklahoma,14399.168999999994,0.015133139288134083
8988,census,1921,Oregon,1276.5839999999996,0.0013416554444915093
8989,census,1921,"Europe, ns",249.13949999999997,0.0002618389127647632
8990,census,1921,Nevada,420.87,0.0004423230487951766
8991,census,1921,Portugal,99.9145,0.00010500745184699711
8992,census,1921,Spain,725.01,0.0007619660075723881
8993,census,1921,Arizona,1097.139,0.0011530635764775137
8994,census,1921,Hawaii,205.5985,0.00021607849299716092
8995,census,1921,India,85.4898,8.98474801646349e-05
8996,census,1921,South Dakota,2789.01,0.0029311744869442713
8997,census,1921,Idaho,1754.76,0.0018442055577822703
8998,census,1921,Hungary,465.73500000000007,0.0004894749569478024
8999,census,1921,Central America,82.083,8.626702500595071e-05
9000,census,1921,Greece,832.1339999999997,0.0008745504499872296
9001,census,1921,Iceland,0.0,0.0
9002,census,1921,Syria,0.0,0.0
9003,census,1921,North Dakota,753.0150000000001,0.000791398509251075
9004,census,1921,Indonesia,0.0,0.0
9005,census,1921,U.S. Virgin Islands,0.0,0.0
9006,census,1921,Romania,140.394,0.00014755031746750783
9007,census,1921,Turkey,100.014,0.00010511202367049396
9008,census,1921,Pacific Islands,0.0,0.0
9009,census,1921,Yugoslavia,1145.406,0.0012037908951179415
9010,census,1921,Bulgaria,1898.0940000000005,0.001994845736165163
9011,census,1921,"Southwest Asia, nec/ns",0.0,0.0
9012,census,1921,Philippines,312.91200000000003,0.00032886209481454204
9013,census,1921,Lebanon,0.0,0.0
9014,census,1921,Latvia,0.0,0.0
9015,census,1921,Lithuania,0.0,0.0
9016,census,1921,Native American,0.0,0.0
9017,census,1921,Israel/Palestine,0.0,0.0
9018,census,1921,Missing/blank,0.0,0.0
9019,census,1921,Korea,0.0,0.0
9020,census,1922,Missouri,65510.03999999983,0.06806228265365875
9021,census,1922,New York,16596.499999999978,0.01724309241852774
9022,census,1922,Colorado,340034.6140000019,0.353282214605516
9023,census,1922,Pennsylvania,18689.98999999999,0.01941814387800798
9024,census,1922,Delaware,175.30599999999995,0.00018213584548081984
9025,census,1922,Ohio,26061.993999999984,0.02707735794614019
9026,census,1922,Indiana,22457.10600000001,0.023332025078219774
9027,census,1922,Germany,11396.173999999995,0.011840163980334594
9028,census,1922,Ireland,5298.516000000001,0.005504943877868711
9029,census,1922,Illinois,51151.6119999999,0.05314445654642074
9030,census,1922,Massachusetts,3395.374000000001,0.0035276562936442197
9031,census,1922,Maine,952.7260000000001,0.0009898437904096815
9032,census,1922,Austria,5329.060000000001,0.0055366778588183995
9033,census,1922,New Mexico,19118.89600000001,0.019863759869142343
9034,census,1922,Kansas,55587.68599999989,0.05775335805923537
9035,census,1922,England,9388.352,0.00975411810885849
9036,census,1922,Nebraska,39100.752000000015,0.04062410028439336
9037,census,1922,New Jersey,2211.0160000000005,0.0022971562213022975
